,0
580,16163.0991
581,36734.5925
582,52046.2168
583,16694.3679
584,12591.3777
585,4677.7797
586,16789.7223
587,12074.8751
588,8719.4413
589,1805.6799
590,18146.1658
591,29266.3093
592,10029.6344
593,18239.3663
594,62182.754
595,63478.4949
596,1127.5424
597,4009.7213
598,271.6954
599,128534.4813
600,20309.0888
601,7587.3113
602,23090.3145
603,40905.7456
604,18651.6483
605,20389.0377
606,20666.1348
607,35531.6642
608,37394.0581
609,5182.6507
610,18428.5202
611,23079.0011
612,68016.9326
613,17170.6748
614,26179.31
615,57043.2918
616,167392.6146
617,264391.4015
618,56166.1746
619,2203.3166
620,8499.391
621,48430.7879
622,120129.3156
623,37596.5859
624,42311.0746
625,87047.7631
626,171223.8153
627,108509.0765
628,105438.4369
629,464264.17020000005
630,2063.2357
631,401.9286
632,148.9223
633,3.0132
634,2101.0337
635,723.8036
636,2771.961
637,289.5864
638,627.8073
639,63.3239
640,502.4366
641,644.0913
642,87.8228
643,1512.1833
644,1835.9284
645,973.9454
646,618.7353
647,549.6718
648,130.5336
649,1536.7264
650,1776.7816
651,5225.5126
652,5841.9385
653,1946.5885
654,499.8684
655,166.6288
656,2599.9893
657,1146.7375
658,896.4147
659,2492.3202
660,1896.0824
661,4086.2594
662,3085.5103
663,2819.1224
664,8889.9982
665,11612.5714
666,626.4386
667,2012.3973
668,294.5697
669,13257.8977
670,1148.1405
671,7026.2743
672,6291.4901
673,10794.3381
674,2405.3038
675,3353.5706
676,3535.2741
677,10472.7698
678,8950.0482
679,13908.2891
680,5938.3073
681,18121.5473
682,2282.6539
683,2702.0096
684,6199.507
685,10219.7057
686,46344.7632
687,39937.3592
688,11959.516
689,1965.8081
690,1168.5824
691,8301.5929
692,7807.9111
693,4844.6769
694,15526.5876
695,15578.779
696,42165.3619
697,22902.633
698,25912.1169
699,111863.32379999998
700,101071.2363
701,287.0114
702,4684.25
703,164.8724
704,186370.2463
705,24363.1895
706,12153.531
707,22494.8915
708,68347.1567
709,33882.7945
710,30373.1079
711,26551.7649
712,31788.5682
713,51122.8546
714,29690.9915
715,21659.857
716,39841.9203
717,58550.5048
718,68145.9316
719,84185.7217
720,135221.6227
721,318075.4599
722,486483.2535
723,101178.6812
724,19512.0552
725,11087.3276
726,75835.822
727,91432.2272
728,67943.5607
729,129613.7222
730,273795.5769
731,389903.9817
732,424033.842
733,267149.3168
734,959387.35
735,41560.2363
736,27278.14
737,7387.1772
738,5620.5103
739,125422.9309
740,12742.3033
741,11317.9442
742,26565.8392
743,43061.5482
744,39882.0492
745,27114.0937
746,18394.8662
747,16321.7883
748,43544.8543
749,27721.7834
750,16987.1726
751,42116.6497
752,66464.0744
753,38232.0354
754,47449.9823
755,151898.6458
756,378469.0511
757,451995.95
758,68782.0223
759,13988.4551
760,11287.1741
761,64079.458
762,88396.1132
763,67210.2258
764,137562.7597
765,410293.3937
766,434048.9396
767,334820.3619
768,225570.3914
769,1080187.9369
770,14023.815
771,155.1004
772,1053.4064
773,36.8351
774,15090.9162
775,1683.6585
776,393.0137
